provider,Consumer complaint narrative,hidden_fees,late_fees,misleading_ads,credit_reporting,unauthorized,customer_service,billing_dispute
Sezzle,I was charged a penalty after missing a payment with Sezzle. My credit score was affected.,False,True,False,True,False,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle.,True,False,False,False,False,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle. My credit score was affected.,False,False,False,True,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty. My credit score was affected.,False,True,True,True,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Sezzle,I was charged a interest after missing a payment with Sezzle. My credit score was affected.,False,False,False,True,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,I was charged a penalty after missing a payment with Sezzle. My credit score was affected.,False,True,False,True,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Sezzle,I was charged a late fee after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle.,True,False,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Customer service at Sezzle would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Sezzle,I was charged a hidden fee after missing a payment with Sezzle.,True,False,False,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,I was charged a late fee after missing a payment with Sezzle. My credit score was affected.,False,True,False,True,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle.,True,False,False,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty.,False,True,True,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,I was charged a late fee after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose late fee.,False,True,True,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose interest. My credit score was affected.,False,False,True,True,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee. My credit score was affected.,True,False,True,True,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose interest. My credit score was affected.,False,False,True,True,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,I was charged a penalty after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle.,True,False,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,I was charged a late fee after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty.,False,True,True,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty.,False,True,True,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee. My credit score was affected.,True,False,True,True,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle. My credit score was affected.,True,False,False,True,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,I was charged a hidden fee after missing a payment with Sezzle.,True,False,False,False,False,False,False
Sezzle,I was charged a late fee after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle. My credit score was affected.,True,False,False,True,False,False,False
Sezzle,I was charged a penalty after missing a payment with Sezzle. My credit score was affected.,False,True,False,True,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty.,False,True,True,False,False,False,False
Sezzle,I was charged a late fee after missing a payment with Sezzle. My credit score was affected.,False,True,False,True,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee. My credit score was affected.,True,False,True,True,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee. My credit score was affected.,True,False,True,True,False,False,False
Sezzle,I was charged a penalty after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose interest.,False,False,True,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose late fee.,False,True,True,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty.,False,True,True,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty.,False,True,True,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose late fee.,False,True,True,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose late fee.,False,True,True,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose interest.,False,False,True,False,False,False,False
Sezzle,I was charged a penalty after missing a payment with Sezzle. My credit score was affected.,False,True,False,True,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose late fee. My credit score was affected.,False,True,True,True,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,I was charged a late fee after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee. My credit score was affected.,True,False,True,True,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty.,False,True,True,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose late fee.,False,True,True,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee. My credit score was affected.,True,False,True,True,False,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle.,True,False,False,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle.,True,False,False,False,False,False,False
Sezzle,I was charged a penalty after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle. My credit score was affected.,False,False,False,True,False,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle.,True,False,False,False,False,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle.,True,False,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,I was charged a late fee after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,I was charged a penalty after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,I was charged a penalty after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose penalty. My credit score was affected.,False,True,True,True,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,I was charged a penalty after missing a payment with Sezzle. My credit score was affected.,False,True,False,True,False,False,False
Sezzle,I was charged a late fee after missing a payment with Sezzle. My credit score was affected.,False,True,False,True,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose late fee.,False,True,True,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty.,False,True,True,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose late fee.,False,True,True,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose interest.,False,False,True,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose interest. My credit score was affected.,False,False,True,True,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose late fee.,False,True,True,False,False,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,I was charged a interest after missing a payment with Sezzle. My credit score was affected.,False,False,False,True,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty.,False,True,True,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle.,True,False,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose late fee.,False,True,True,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee. My credit score was affected.,True,False,True,True,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose interest.,False,False,True,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty.,False,True,True,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,I was charged a late fee after missing a payment with Sezzle. My credit score was affected.,False,True,False,True,False,False,False
Sezzle,I was charged a penalty after missing a payment with Sezzle. My credit score was affected.,False,True,False,True,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Customer service at Sezzle would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Sezzle,I was charged a hidden fee after missing a payment with Sezzle.,True,False,False,False,False,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose interest. My credit score was affected.,False,False,True,True,False,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose penalty.,False,True,True,False,False,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,I was charged a penalty after missing a payment with Sezzle. My credit score was affected.,False,True,False,True,False,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle. My credit score was affected.,True,False,False,True,False,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,I was charged a late fee after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle. My credit score was affected.,True,False,False,True,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose late fee.,False,True,True,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose interest.,False,False,True,False,False,False,False
Sezzle,I was charged a late fee after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle. My credit score was affected.,True,False,False,True,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose late fee. My credit score was affected.,False,True,True,True,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose interest.,False,False,True,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,I was charged a penalty after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle.,True,False,False,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Customer service at Sezzle would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,I was charged a late fee after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose interest.,False,False,True,False,False,False,False
Sezzle,I was charged a late fee after missing a payment with Sezzle. My credit score was affected.,False,True,False,True,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty. My credit score was affected.,False,True,True,True,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty. My credit score was affected.,False,True,True,True,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose late fee. My credit score was affected.,False,True,True,True,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose interest.,False,False,True,False,False,False,False
Sezzle,I was charged a penalty after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty. My credit score was affected.,False,True,True,True,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose late fee.,False,True,True,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty.,False,True,True,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose penalty.,False,True,True,False,False,False,False
Sezzle,I was charged a penalty after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose late fee.,False,True,True,False,False,False,False
Sezzle,I was charged a interest after missing a payment with Sezzle. My credit score was affected.,False,False,False,True,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose interest.,False,False,True,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose late fee.,False,True,True,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,I was charged a hidden fee after missing a payment with Sezzle. My credit score was affected.,True,False,False,True,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty. My credit score was affected.,False,True,True,True,False,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle.,True,False,False,False,False,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,Misleading advertisement from Sezzle did not disclose hidden fee.,True,False,True,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,I was charged a late fee after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty.,False,True,True,False,False,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle.,True,False,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute.,False,False,False,False,False,True,True
Sezzle,I was charged a interest after missing a payment with Sezzle.,False,False,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose late fee.,False,True,True,False,False,False,False
Sezzle,I was charged a penalty after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle. My credit score was affected.,False,False,False,True,True,False,False
Sezzle,I was charged a penalty after missing a payment with Sezzle.,False,True,False,False,False,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Customer service at Sezzle would not resolve my billing dispute. My credit score was affected.,False,False,False,True,False,True,True
Sezzle,Unauthorized charge on my account related to Sezzle.,False,False,False,False,True,False,False
Sezzle,Misleading advertisement from Sezzle did not disclose penalty. My credit score was affected.,False,True,True,True,False,False,False
Sezzle,I was charged a hidden fee after missing a payment with Sezzle. My credit score was affected.,True,False,False,True,False,False,False
